,urls,labels
13293,https://n.news.naver.com/mnews/article/138/0002160918?sid=105,0
13297,https://n.news.naver.com/mnews/article/092/0002311648?sid=105,0
13300,https://n.news.naver.com/mnews/article/138/0002160918?sid=105,0
13304,https://n.news.naver.com/mnews/article/092/0002311648?sid=105,0
13307,https://n.news.naver.com/mnews/article/138/0002160918?sid=105,0
13311,https://n.news.naver.com/mnews/article/092/0002311648?sid=105,0
13314,https://n.news.naver.com/mnews/article/138/0002160918?sid=105,0
13318,https://n.news.naver.com/mnews/article/092/0002311648?sid=105,0
13321,https://n.news.naver.com/mnews/article/138/0002160918?sid=105,0
13325,https://n.news.naver.com/mnews/article/092/0002311648?sid=105,0
13328,https://n.news.naver.com/mnews/article/138/0002160918?sid=105,0
13332,https://n.news.naver.com/mnews/article/092/0002311648?sid=105,0
13335,https://n.news.naver.com/mnews/article/138/0002160918?sid=105,0
13339,https://n.news.naver.com/mnews/article/092/0002311648?sid=105,0
13342,https://n.news.naver.com/mnews/article/138/0002160918?sid=105,0
13346,https://n.news.naver.com/mnews/article/092/0002311648?sid=105,0
13349,https://n.news.naver.com/mnews/article/138/0002160918?sid=105,0
13353,https://n.news.naver.com/mnews/article/092/0002311648?sid=105,0
13356,https://n.news.naver.com/mnews/article/138/0002160918?sid=105,0
13360,https://n.news.naver.com/mnews/article/092/0002311648?sid=105,0
13363,https://n.news.naver.com/mnews/article/138/0002160918?sid=105,0
13367,https://n.news.naver.com/mnews/article/092/0002311648?sid=105,0
13370,https://n.news.naver.com/mnews/article/138/0002160918?sid=105,0
13374,https://n.news.naver.com/mnews/article/092/0002311648?sid=105,0
13377,https://n.news.naver.com/mnews/article/138/0002160918?sid=105,0
13381,https://n.news.naver.com/mnews/article/092/0002311648?sid=105,0
13384,https://n.news.naver.com/mnews/article/138/0002160918?sid=105,0
13388,https://n.news.naver.com/mnews/article/092/0002311648?sid=105,0
13391,https://n.news.naver.com/mnews/article/138/0002160918?sid=105,0
13395,https://n.news.naver.com/mnews/article/092/0002311648?sid=105,0
13398,https://n.news.naver.com/mnews/article/138/0002160918?sid=105,0
13402,https://n.news.naver.com/mnews/article/092/0002311648?sid=105,0
13405,https://n.news.naver.com/mnews/article/138/0002160918?sid=105,0
